investor_id,total_transactions,first_txn,last_txn,max_gap_days,avg_gap_days,at_risk_gap_count,total_invested,avg_sip_amount,is_at_risk,risk_tier
INV002665,1,2025-03-18,2025-03-18,,,0,139830,139830.0,False,New
INV002666,11,2024-02-09,2025-04-21,118.0,43.7,5,978886,88989.63636363637,True,Churned
INV002667,1,2024-02-17,2024-02-17,,,0,244753,244753.0,False,New
INV002668,12,2024-01-18,2025-05-10,114.0,43.45454545454545,5,1798948,149912.33333333334,True,Churned
INV002669,3,2024-03-17,2024-12-23,201.0,140.5,2,485674,161891.33333333334,True,Churned
INV002670,3,2024-03-17,2025-04-24,230.0,201.5,2,32088,10696.0,True,Churned
INV002671,12,2024-01-24,2025-05-18,114.0,43.63636363636363,5,800949,66745.75,True,Churned
INV002672,1,2024-08-31,2024-08-31,,,0,441,441.0,False,New
INV002673,10,2024-02-21,2025-05-21,106.0,50.55555555555556,6,921689,92168.9,True,Churned
INV002674,12,2024-02-06,2025-03-24,100.0,37.45454545454545,4,1451234,120936.16666666667,True,Churned
INV002675,12,2024-02-05,2025-04-27,96.0,40.63636363636363,5,974634,81219.5,True,Churned
INV002676,4,2024-02-28,2024-10-25,110.0,80.0,3,565809,141452.25,True,Churned
INV002677,2,2024-10-05,2025-04-08,185.0,185.0,1,388167,194083.5,True,Churned
INV002678,1,2025-03-26,2025-03-26,,,0,472,472.0,False,New
INV002679,8,2024-01-08,2025-04-12,135.0,65.71428571428571,4,1242019,155252.375,True,Churned
INV002680,5,2024-03-13,2025-04-24,240.0,101.75,2,689501,137900.2,True,Churned
INV002681,7,2024-01-13,2025-05-29,161.0,83.66666666666667,4,77813,11116.142857142857,True,Churned
INV002682,10,2024-04-24,2025-04-23,92.0,40.44444444444444,5,1690507,169050.7,True,Churned
INV002683,5,2024-05-22,2024-07-04,14.0,10.75,0,477982,95596.4,False,Active
INV002684,11,2024-01-28,2025-04-05,153.0,43.3,4,1273552,115777.45454545454,True,Churned
INV002685,6,2024-01-20,2025-05-16,224.0,96.4,3,732855,122142.5,True,Churned
INV002686,5,2024-03-14,2025-05-30,205.0,110.5,3,1228291,245658.2,True,Churned
INV002687,8,2024-03-29,2025-02-12,173.0,45.714285714285715,3,1038000,129750.0,True,Churned
INV002688,10,2024-06-25,2025-04-17,89.0,32.888888888888886,3,360928,36092.8,True,High Risk
INV002689,11,2024-03-10,2025-02-23,71.0,35.0,6,1462406,132946.0,True,High Risk
INV002690,4,2024-01-09,2025-01-31,252.0,129.33333333333334,2,761823,190455.75,True,Churned
INV002691,2,2024-02-02,2025-02-20,384.0,384.0,1,142434,71217.0,True,Churned
INV002692,9,2024-02-25,2025-05-25,124.0,56.875,6,1912308,212478.66666666666,True,Churned
INV002693,12,2024-03-16,2025-03-08,63.0,32.45454545454545,4,1480616,123384.66666666667,True,High Risk
INV002694,4,2024-05-01,2025-05-09,194.0,124.33333333333333,3,336088,84022.0,True,Churned
INV002695,1,2025-05-19,2025-05-19,,,0,2490,2490.0,False,New
INV002696,11,2024-03-05,2025-05-16,190.0,43.7,4,1740739,158249.0,True,Churned
INV002697,9,2024-01-20,2025-03-10,199.0,51.875,3,295570,32841.11111111111,True,Churned
INV002698,11,2024-04-15,2025-02-24,69.0,31.5,4,2056205,186927.72727272726,True,High Risk
INV002699,4,2024-02-11,2025-03-23,318.0,135.33333333333334,3,52215,13053.75,True,Churned
INV002700,9,2024-01-10,2025-05-03,140.0,59.875,4,488317,54257.444444444445,True,Churned
INV002701,4,2024-03-15,2024-11-12,185.0,80.66666666666667,2,496000,124000.0,True,Churned
INV002702,10,2024-03-11,2025-05-26,127.0,49.0,4,687038,68703.8,True,Churned
INV002703,4,2024-08-26,2025-03-16,115.0,67.33333333333333,2,557730,139432.5,True,Churned
INV002704,12,2024-03-19,2025-05-07,101.0,37.63636363636363,4,1558276,129856.33333333333,True,Churned
INV002705,12,2024-03-29,2024-11-30,75.0,22.363636363636363,2,849407,70783.91666666667,True,High Risk
INV002706,11,2024-01-20,2025-05-07,104.0,47.3,6,1253360,113941.81818181818,True,Churned
INV002707,11,2024-05-05,2025-05-29,114.0,38.9,4,2651584,241053.0909090909,True,Churned
INV002708,12,2024-01-03,2025-04-29,184.0,43.81818181818182,3,1553060,129421.66666666667,True,Churned
INV002709,2,2024-05-11,2024-12-03,206.0,206.0,1,38177,19088.5,True,Churned
INV002710,2,2024-06-26,2024-06-29,3.0,3.0,0,9983,4991.5,False,Active
INV002711,9,2024-01-26,2025-04-29,230.0,57.375,3,550183,61131.444444444445,True,Churned
INV002712,12,2024-02-06,2025-05-19,174.0,42.54545454545455,4,388340,32361.666666666668,True,Churned
INV002713,2,2024-08-14,2025-01-23,162.0,162.0,1,17714,8857.0,True,Churned
INV002714,5,2024-01-14,2025-05-14,212.0,121.5,3,495424,99084.8,True,Churned
INV002715,1,2024-08-17,2024-08-17,,,0,527,527.0,False,New
INV002716,6,2024-01-12,2025-05-25,332.0,99.8,3,298557,49759.5,True,Churned
INV002717,4,2024-03-08,2025-03-05,188.0,120.66666666666667,3,328135,82033.75,True,Churned
INV002718,7,2024-01-15,2025-02-19,171.0,66.83333333333333,5,579809,82829.85714285714,True,Churned
INV002719,3,2024-05-30,2025-01-14,170.0,114.5,2,293243,97747.66666666667,True,Churned
INV002720,4,2024-02-13,2024-12-30,237.0,107.0,3,441054,110263.5,True,Churned
INV002721,1,2024-06-19,2024-06-19,,,0,818,818.0,False,New
INV002722,10,2024-02-24,2025-04-29,178.0,47.77777777777778,3,1098120,109812.0,True,Churned
INV002723,9,2024-07-31,2025-05-29,102.0,37.75,3,44585,4953.888888888889,True,Churned
INV002724,12,2024-02-15,2025-03-04,104.0,34.81818181818182,4,1640894,136741.16666666666,True,Churned
INV002725,6,2024-02-12,2025-05-22,123.0,93.0,5,669734,111622.33333333333,True,Churned
INV002726,12,2024-06-08,2025-05-03,83.0,29.90909090909091,5,1387173,115597.75,True,High Risk
INV002727,8,2024-01-18,2025-05-24,178.0,70.28571428571429,5,636901,79612.625,True,Churned
INV002728,1,2024-10-05,2024-10-05,,,0,11412,11412.0,False,New
INV002729,8,2024-01-21,2025-04-18,155.0,64.71428571428571,4,2065041,258130.125,True,Churned
INV002730,1,2025-04-03,2025-04-03,,,0,155942,155942.0,False,New
INV002731,2,2024-01-24,2024-08-25,214.0,214.0,1,772457,386228.5,True,Churned
INV002732,11,2024-01-07,2025-05-16,151.0,49.5,5,1027836,93439.63636363637,True,Churned
INV002733,10,2024-01-20,2025-05-21,150.0,54.111111111111114,4,851110,85111.0,True,Churned
INV002734,6,2024-01-26,2025-03-05,163.0,80.8,4,369356,61559.333333333336,True,Churned
INV002735,12,2024-01-17,2025-05-06,98.0,43.18181818181818,7,1440895,120074.58333333333,True,Churned
INV002736,11,2024-01-17,2025-03-21,144.0,42.9,6,2166018,196910.72727272726,True,Churned
INV002737,12,2024-03-12,2025-05-13,81.0,38.81818181818182,5,1395803,116316.91666666667,True,High Risk
INV002738,5,2024-02-28,2024-10-16,117.0,57.75,2,1307764,261552.8,True,Churned
INV002739,3,2024-01-09,2024-12-22,216.0,174.0,2,59250,19750.0,True,Churned
INV002740,7,2024-02-11,2025-05-30,295.0,79.0,2,1113136,159019.42857142858,True,Churned
INV002741,4,2024-02-29,2025-03-04,190.0,123.0,3,56215,14053.75,True,Churned
INV002742,2,2024-10-04,2024-10-05,1.0,1.0,0,190794,95397.0,False,Active
INV002743,8,2024-03-14,2025-05-29,166.0,63.0,4,830045,103755.625,True,Churned
INV002744,10,2024-01-31,2025-05-21,139.0,52.888888888888886,5,64967,6496.7,True,Churned
INV002745,6,2024-01-29,2025-05-29,153.0,97.2,5,440351,73391.83333333333,True,Churned
INV002746,11,2024-01-14,2025-05-04,185.0,47.6,3,832761,75705.54545454546,True,Churned
INV002747,7,2024-02-04,2025-05-19,219.0,78.33333333333333,4,1381161,197308.7142857143,True,Churned
INV002748,7,2024-01-04,2025-03-04,145.0,70.83333333333333,4,1058411,151201.57142857142,True,Churned
INV002749,3,2024-04-10,2025-02-18,245.0,157.0,2,528623,176207.66666666666,True,Churned
INV002750,9,2024-01-18,2025-03-14,236.0,52.625,2,489019,54335.444444444445,True,Churned
INV002751,10,2024-01-26,2025-04-08,102.0,48.666666666666664,7,771855,77185.5,True,Churned
INV002752,9,2024-01-16,2024-12-20,113.0,42.375,3,1187556,131950.66666666666,True,Churned
INV002753,11,2024-02-02,2025-02-08,97.0,37.2,5,1438337,130757.90909090909,True,Churned
INV002754,6,2024-01-08,2025-04-18,149.0,93.2,5,238195,39699.166666666664,True,Churned
INV002755,1,2024-10-29,2024-10-29,,,0,13259,13259.0,False,New
INV002756,3,2024-02-18,2025-05-23,336.0,230.0,2,424706,141568.66666666666,True,Churned
INV002757,5,2024-03-22,2025-01-17,206.0,75.25,2,314992,62998.4,True,Churned
INV002758,9,2024-01-28,2025-04-26,223.0,56.75,5,621192,69021.33333333333,True,Churned
INV002759,7,2024-01-12,2025-05-18,124.0,82.0,6,1285048,183578.2857142857,True,Churned
INV002760,1,2025-05-25,2025-05-25,,,0,1118,1118.0,False,New
INV002761,12,2024-01-30,2025-05-28,170.0,44.0,4,1304993,108749.41666666667,True,Churned
INV002762,9,2024-01-26,2025-01-30,125.0,46.25,4,972214,108023.77777777778,True,Churned
INV002763,2,2024-01-18,2025-03-02,409.0,409.0,1,15743,7871.5,True,Churned
INV002764,8,2024-02-24,2025-03-03,146.0,53.285714285714285,4,1047488,130936.0,True,Churned
INV002765,8,2024-02-12,2025-05-23,171.0,66.57142857142857,4,1436955,179619.375,True,Churned
INV002766,12,2024-05-21,2025-05-26,118.0,33.63636363636363,3,1301026,108418.83333333333,True,Churned
INV002767,9,2024-05-04,2025-05-12,145.0,46.625,3,722487,80276.33333333333,True,Churned
INV002768,1,2024-09-27,2024-09-27,,,0,7182,7182.0,False,New
INV002769,11,2024-01-23,2025-05-29,103.0,49.2,6,1500175,136379.54545454544,True,Churned
INV002770,5,2024-04-06,2025-05-15,213.0,101.0,4,736893,147378.6,True,Churned
INV002771,5,2024-02-17,2025-05-05,306.0,110.75,3,699878,139975.6,True,Churned
INV002772,10,2024-01-09,2025-03-31,102.0,49.666666666666664,5,778911,77891.1,True,Churned
INV002773,2,2024-01-15,2025-02-23,405.0,405.0,1,69451,34725.5,True,Churned
INV002774,7,2024-02-04,2025-05-05,185.0,76.0,3,639529,91361.28571428571,True,Churned
INV002775,9,2024-08-03,2025-05-30,117.0,37.5,3,1917537,213059.66666666666,True,Churned
INV002776,6,2024-01-06,2025-01-02,187.0,72.4,3,1116694,186115.66666666666,True,Churned
INV002777,4,2024-02-20,2025-04-29,324.0,144.66666666666666,2,1077532,269383.0,True,Churned
INV002778,4,2024-06-03,2025-05-19,276.0,116.66666666666667,2,578026,144506.5,True,Churned
INV002779,11,2024-02-07,2025-05-11,112.0,45.9,5,1632115,148374.0909090909,True,Churned
INV002780,5,2024-05-02,2025-03-10,145.0,78.0,3,421087,84217.4,True,Churned
INV002781,5,2024-07-04,2024-12-12,93.0,40.25,2,431185,86237.0,True,Churned
INV002782,5,2024-01-01,2024-10-24,151.0,74.25,2,985007,197001.4,True,Churned
INV002783,12,2024-01-19,2025-05-24,126.0,44.63636363636363,5,1426460,118871.66666666667,True,Churned
INV002784,9,2024-07-22,2025-04-26,125.0,34.75,1,953818,105979.77777777778,True,Churned
INV002785,6,2024-02-24,2025-05-27,254.0,91.6,4,501265,83544.16666666667,True,Churned
INV002786,11,2024-01-12,2025-05-24,115.0,49.8,6,1486264,135114.9090909091,True,Churned
INV002787,8,2024-04-05,2025-05-07,123.0,56.714285714285715,5,730015,91251.875,True,Churned
INV002788,10,2024-02-17,2025-05-18,124.0,50.666666666666664,5,1174818,117481.8,True,Churned
INV002789,3,2024-01-24,2024-07-18,141.0,88.0,1,59762,19920.666666666668,True,Churned
INV002790,3,2024-01-10,2025-05-18,284.0,247.0,2,167441,55813.666666666664,True,Churned
INV002791,3,2024-05-05,2025-04-01,285.0,165.5,2,16153,5384.333333333333,True,Churned
INV002792,4,2024-02-27,2025-04-11,207.0,136.33333333333334,2,710709,177677.25,True,Churned
INV002793,8,2024-05-30,2025-05-21,125.0,50.857142857142854,4,255816,31977.0,True,Churned
INV002794,10,2024-02-02,2025-01-23,111.0,39.55555555555556,4,807593,80759.3,True,Churned
INV002795,1,2024-04-05,2024-04-05,,,0,3347,3347.0,False,New
INV002796,7,2024-01-06,2025-02-22,139.0,68.83333333333333,4,590852,84407.42857142857,True,Churned
INV002797,2,2024-04-08,2025-05-16,403.0,403.0,1,295435,147717.5,True,Churned
INV002798,7,2024-01-12,2025-04-04,118.0,74.66666666666667,5,1134730,162104.2857142857,True,Churned
INV002799,9,2024-01-27,2025-04-12,118.0,55.125,4,507285,56365.0,True,Churned
INV002800,8,2024-03-12,2025-03-28,108.0,54.42857142857143,5,170858,21357.25,True,Churned
INV002801,7,2024-01-28,2025-05-27,156.0,80.83333333333333,4,882502,126071.71428571429,True,Churned
INV002802,7,2024-06-01,2025-03-06,155.0,46.333333333333336,2,1194797,170685.2857142857,True,Churned
INV002803,11,2024-02-14,2025-03-11,176.0,39.1,4,1007412,91582.90909090909,True,Churned
INV002804,10,2024-03-27,2025-05-20,192.0,46.55555555555556,4,586275,58627.5,True,Churned
INV002805,4,2024-01-15,2025-04-30,247.0,157.0,3,343064,85766.0,True,Churned
INV002806,4,2024-01-25,2025-05-08,262.0,156.33333333333334,3,263473,65868.25,True,Churned
INV002807,4,2024-10-27,2025-05-16,153.0,67.0,2,334828,83707.0,True,Churned
INV002808,9,2024-05-04,2025-05-06,120.0,45.875,3,972792,108088.0,True,Churned
INV002809,6,2024-03-23,2025-05-04,276.0,81.4,2,27992,4665.333333333333,True,Churned
INV002810,10,2024-06-26,2025-02-07,50.0,25.11111111111111,3,998276,99827.6,True,At Risk
INV002811,8,2024-01-02,2025-01-20,108.0,54.857142857142854,5,1212444,151555.5,True,Churned
INV002812,1,2025-01-29,2025-01-29,,,0,327561,327561.0,False,New
INV002813,9,2024-04-30,2025-02-18,101.0,36.75,3,441820,49091.11111111111,True,Churned
INV002814,2,2024-10-06,2025-04-22,198.0,198.0,1,13063,6531.5,True,Churned
INV002815,2,2024-02-24,2024-04-16,52.0,52.0,1,385303,192651.5,True,At Risk
INV002816,2,2025-01-15,2025-05-24,129.0,129.0,1,2884,1442.0,True,Churned
INV002817,4,2024-01-02,2025-02-22,258.0,139.0,2,250992,62748.0,True,Churned
INV002818,4,2024-04-02,2025-04-03,192.0,122.0,2,65179,16294.75,True,Churned
INV002819,7,2024-06-09,2024-12-13,69.0,31.166666666666668,3,578093,82584.71428571429,True,High Risk
INV002820,3,2024-07-09,2025-02-26,144.0,116.0,2,726867,242289.0,True,Churned
INV002821,2,2024-07-10,2025-01-05,179.0,179.0,1,531776,265888.0,True,Churned
INV002822,11,2024-02-08,2025-05-16,145.0,46.3,5,1210350,110031.81818181818,True,Churned
INV002823,4,2024-01-20,2024-12-18,138.0,111.0,3,526123,131530.75,True,Churned
INV002824,12,2024-01-22,2025-05-01,130.0,42.27272727272727,4,1295824,107985.33333333333,True,Churned
INV002825,4,2024-03-06,2025-04-25,281.0,138.33333333333334,3,269809,67452.25,True,Churned
INV002826,9,2024-01-20,2025-04-22,150.0,57.25,6,686810,76312.22222222222,True,Churned
INV002827,9,2024-01-21,2025-02-17,200.0,49.125,2,590809,65645.44444444444,True,Churned
INV002828,12,2024-01-25,2025-05-03,141.0,42.18181818181818,4,1202798,100233.16666666667,True,Churned
INV002829,4,2024-09-07,2025-03-18,136.0,64.0,1,225959,56489.75,True,Churned
INV002830,6,2024-03-12,2025-05-27,219.0,88.2,3,99416,16569.333333333332,True,Churned
INV002831,8,2024-01-10,2025-01-23,139.0,54.142857142857146,5,403398,50424.75,True,Churned
INV002832,10,2024-02-25,2025-05-20,121.0,50.0,7,2043853,204385.3,True,Churned
INV002833,4,2024-07-15,2025-05-09,209.0,99.33333333333333,2,939118,234779.5,True,Churned
INV002834,10,2024-01-07,2025-04-27,144.0,52.888888888888886,4,1972780,197278.0,True,Churned
INV002835,7,2024-01-06,2025-05-14,233.0,82.33333333333333,3,66597,9513.857142857143,True,Churned
INV002836,1,2024-03-19,2024-03-19,,,0,1649,1649.0,False,New
INV002837,2,2024-10-14,2024-12-21,68.0,68.0,1,163775,81887.5,True,High Risk
INV002838,10,2024-02-14,2025-04-29,100.0,48.888888888888886,6,569559,56955.9,True,Churned
INV002839,4,2024-05-12,2025-01-13,132.0,82.0,3,977873,244468.25,True,Churned
INV002840,5,2024-07-16,2025-05-09,186.0,74.25,2,579250,115850.0,True,Churned
INV002841,12,2024-09-09,2025-04-14,44.0,19.727272727272727,3,1317835,109819.58333333333,True,At Risk
INV002842,1,2024-12-20,2024-12-20,,,0,14799,14799.0,False,New
INV002843,12,2024-01-14,2025-05-16,186.0,44.36363636363637,4,1539809,128317.41666666667,True,Churned
INV002844,1,2024-09-10,2024-09-10,,,0,146535,146535.0,False,New
INV002845,3,2024-04-19,2024-11-26,197.0,110.5,1,301765,100588.33333333333,True,Churned
INV002846,5,2024-06-09,2025-02-22,144.0,64.5,3,569385,113877.0,True,Churned
INV002847,11,2024-01-03,2025-04-21,129.0,47.4,4,310619,28238.090909090908,True,Churned
INV002848,2,2024-03-07,2024-08-04,150.0,150.0,1,419435,209717.5,True,Churned
INV002849,7,2024-09-17,2025-03-05,57.0,28.166666666666668,2,975989,139427.0,True,At Risk
INV002850,12,2024-01-19,2025-02-26,85.0,36.72727272727273,4,1548230,129019.16666666667,True,High Risk
INV002851,5,2024-01-15,2025-05-19,280.0,122.5,3,276966,55393.2,True,Churned
INV002852,10,2024-02-28,2025-03-23,101.0,43.22222222222222,5,1041610,104161.0,True,Churned
INV002853,5,2024-10-23,2025-03-28,49.0,39.0,3,1066654,213330.8,True,At Risk
INV002854,4,2024-01-10,2025-01-24,273.0,126.66666666666667,2,39871,9967.75,True,Churned
INV002855,3,2024-01-26,2024-09-22,196.0,120.0,2,12212,4070.6666666666665,True,Churned
INV002856,6,2024-04-04,2025-05-08,212.0,79.8,2,604068,100678.0,True,Churned
INV002857,1,2024-06-06,2024-06-06,,,0,832,832.0,False,New
INV002858,4,2024-02-08,2025-03-09,234.0,131.66666666666666,2,170407,42601.75,True,Churned
INV002859,10,2024-02-15,2025-05-19,198.0,51.0,4,1293237,129323.7,True,Churned
INV002860,3,2024-04-05,2025-05-03,280.0,196.5,2,61602,20534.0,True,Churned
INV002861,10,2024-01-27,2025-05-26,184.0,53.888888888888886,5,729936,72993.6,True,Churned
INV002862,8,2024-01-04,2025-04-06,145.0,65.42857142857143,6,632707,79088.375,True,Churned
INV002863,9,2024-01-15,2025-04-29,130.0,58.75,6,810786,90087.33333333333,True,Churned
INV002864,10,2024-03-12,2025-05-23,175.0,48.55555555555556,3,1526776,152677.6,True,Churned
INV002865,10,2024-01-03,2024-10-24,66.0,32.77777777777778,5,1256336,125633.6,True,High Risk
INV002866,4,2024-04-23,2025-04-19,213.0,120.33333333333333,3,654591,163647.75,True,Churned
INV002867,6,2024-01-22,2025-04-11,167.0,89.0,4,666063,111010.5,True,Churned
INV002868,9,2024-01-02,2024-12-17,156.0,43.75,3,1397187,155243.0,True,Churned
INV002869,8,2024-01-24,2025-04-17,202.0,64.14285714285714,4,810765,101345.625,True,Churned
INV002870,12,2024-01-07,2025-05-16,139.0,45.0,5,1131331,94277.58333333333,True,Churned
INV002871,2,2024-06-27,2024-07-27,30.0,30.0,0,344821,172410.5,False,Active
INV002872,6,2024-03-19,2025-05-21,199.0,85.6,3,46749,7791.5,True,Churned
INV002873,9,2024-01-18,2025-05-30,140.0,62.25,5,1114229,123803.22222222222,True,Churned
INV002874,6,2024-01-30,2025-05-26,192.0,96.4,4,443630,73938.33333333333,True,Churned
INV002875,3,2024-05-07,2024-08-31,98.0,58.0,1,40481,13493.666666666666,True,Churned
INV002876,4,2024-02-17,2025-01-30,145.0,116.0,3,421646,105411.5,True,Churned
INV002877,6,2024-03-20,2024-12-04,111.0,51.8,2,423220,70536.66666666667,True,Churned
INV002878,2,2024-02-08,2024-08-16,190.0,190.0,1,166107,83053.5,True,Churned
INV002879,11,2024-03-17,2025-05-27,125.0,43.6,4,743472,67588.36363636363,True,Churned
INV002880,1,2024-01-28,2024-01-28,,,0,105098,105098.0,False,New
INV002881,9,2024-04-08,2025-02-26,93.0,40.5,4,866525,96280.55555555556,True,Churned
INV002882,5,2024-01-18,2025-04-16,167.0,113.5,4,850270,170054.0,True,Churned
INV002883,11,2024-01-18,2025-05-12,91.0,48.0,6,953534,86684.90909090909,True,Churned
INV002884,2,2024-03-06,2024-04-08,33.0,33.0,0,96601,48300.5,False,Active
INV002885,3,2024-01-01,2024-02-11,31.0,20.5,0,479830,159943.33333333334,False,Active
INV002886,12,2024-01-24,2025-05-24,132.0,44.18181818181818,6,1000941,83411.75,True,Churned
INV002887,1,2024-05-14,2024-05-14,,,0,556503,556503.0,False,New
INV002888,7,2024-01-03,2025-02-14,167.0,68.0,4,734559,104937.0,True,Churned
INV002889,2,2024-02-01,2025-04-28,452.0,452.0,1,654142,327071.0,True,Churned
INV002890,10,2024-04-01,2025-05-11,109.0,45.0,4,1654267,165426.7,True,Churned
INV002891,10,2024-01-04,2025-05-27,114.0,56.55555555555556,6,273593,27359.3,True,Churned
INV002892,4,2024-04-24,2025-04-10,164.0,117.0,3,356148,89037.0,True,Churned
INV002893,11,2024-01-01,2025-03-04,106.0,42.8,4,586694,53335.818181818184,True,Churned
INV002894,6,2024-02-01,2025-04-26,187.0,90.0,4,1239365,206560.83333333334,True,Churned
INV002895,5,2024-05-01,2025-05-19,171.0,95.75,4,62836,12567.2,True,Churned
INV002896,6,2024-06-02,2025-04-16,110.0,63.6,4,80044,13340.666666666666,True,Churned
INV002897,8,2024-03-16,2025-04-21,147.0,57.285714285714285,4,354310,44288.75,True,Churned
INV002898,3,2024-06-01,2024-09-25,111.0,58.0,1,7763,2587.6666666666665,True,Churned
INV002899,6,2024-02-11,2025-05-04,207.0,89.6,4,776246,129374.33333333333,True,Churned
INV002900,7,2024-03-09,2025-04-06,136.0,65.5,4,480127,68589.57142857143,True,Churned
INV002901,5,2024-02-03,2024-11-06,131.0,69.25,3,690651,138130.2,True,Churned
INV002902,4,2025-02-13,2025-04-22,35.0,22.666666666666668,0,769587,192396.75,False,Active
INV002903,9,2024-02-04,2025-04-27,92.0,56.0,6,688078,76453.11111111111,True,Churned
INV002904,10,2024-02-11,2025-04-17,135.0,47.888888888888886,3,921012,92101.2,True,Churned
INV002905,11,2024-03-03,2025-05-06,142.0,42.9,5,1532174,139288.54545454544,True,Churned
INV002906,8,2024-06-23,2025-05-30,92.0,48.714285714285715,4,784837,98104.625,True,Churned
INV002907,1,2024-08-07,2024-08-07,,,0,15867,15867.0,False,New
INV002908,3,2024-06-04,2024-11-11,139.0,80.0,1,4331,1443.6666666666667,True,Churned
INV002909,8,2024-01-13,2025-05-21,142.0,70.57142857142857,5,512196,64024.5,True,Churned
